frame,color,cx,cy,space_x,space_y,space_z,x,y,w,h,area
54,blue,563.12,769.28,0.08,100.11,97.46,554,758,20,22,365
54,blue,1395.47,773.92,100.05,100.26,84.55,1385,762,23,23,421
54,blue,231.19,966.87,-0.80,3.10,5.31,224,955,16,23,329
54,blue,1668.02,981.25,100.44,2.91,-20.08,1660,969,16,24,342
55,red,1004.29,234.44,58.31,-403.41,352.74,971,203,66,65,1556
55,red,225.39,771.65,-39.90,96.59,100.62,218,751,17,41,584
55,red,1000.07,794.06,53.13,83.23,79.78,978,777,42,39,1033
55,blue,563.03,769.27,0.07,100.12,97.46,554,758,20,22,363
55,blue,1395.60,773.87,100.07,100.29,84.57,1385,762,23,23,419
55,blue,231.14,966.84,-0.80,3.11,5.32,224,955,16,23,330
55,blue,1668.00,981.10,100.45,2.95,-20.01,1660,968,16,25,346
56,red,1004.93,234.26,58.22,-403.22,352.82,972,203,65,64,1561
56,red,225.43,771.67,-39.88,96.57,100.61,218,751,17,41,589
56,red,1000.37,794.15,53.16,83.17,79.73,978,777,42,39,1035
56,blue,563.11,769.29,0.08,100.11,97.45,554,758,20,22,361
56,blue,1395.83,773.76,100.12,100.39,84.62,1386,762,22,23,415
56,blue,231.19,966.87,-0.80,3.10,5.31,224,955,16,23,329
56,blue,1668.25,980.95,100.48,2.99,-19.94,1661,968,15,25,336
57,red,1006.28,234.38,58.04,-403.36,352.74,973,203,66,65,1576
57,red,225.43,771.60,-39.91,96.62,100.64,218,751,17,41,589
57,red,1000.38,794.33,53.17,83.04,79.64,978,776,42,40,1028
57,blue,563.18,769.25,0.08,100.14,97.47,554,758,20,22,360
57,blue,1395.94,773.83,100.12,100.33,84.58,1386,762,22,23,417
57,blue,231.15,966.81,-0.81,3.12,5.34,224,955,16,23,331
57,blue,1668.28,981.14,100.47,2.94,-20.04,1661,969,15,24,331
58,red,1007.62,234.34,57.86,-403.32,352.74,974,203,66,65,1600
58,red,225.43,771.57,-39.92,96.65,100.66,218,751,17,41,588
58,red,1000.32,794.54,53.16,82.90,79.54,978,776,42,41,1025
58,blue,563.14,769.22,0.07,100.16,97.48,554,758,20,22,362
58,blue,1395.85,773.78,100.11,100.37,84.61,1386,762,22,23,417
58,blue,231.15,966.81,-0.81,3.12,5.34,224,955,16,23,331
58,blue,1668.25,981.02,100.47,2.97,-19.98,1661,968,15,25,334
59,red,1009.89,234.09,57.54,-403.06,352.83,977,202,66,66,1623
59,red,225.48,771.57,-39.91,96.65,100.66,218,751,17,41,595
59,red,1000.33,794.67,53.16,82.81,79.48,978,776,42,41,1023
59,blue,562.99,769.25,0.06,100.14,97.47,554,758,20,22,357
59,blue,1395.93,773.88,100.11,100.29,84.56,1386,762,22,23,416
59,blue,231.12,966.87,-0.80,3.10,5.31,224,955,16,23,329
59,blue,1668.30,981.16,100.46,2.93,-20.05,1661,969,15,24,330
60,red,1012.13,233.70,57.23,-402.65,353.00,978,202,67,66,1636
60,red,225.52,771.71,-39.86,96.53,100.59,218,751,18,41,597
60,red,1000.39,794.83,53.17,82.69,79.40,978,776,42,41,1014
60,blue,563.00,769.28,0.07,100.11,97.46,554,758,20,22,356
60,blue,1395.96,773.81,100.12,100.35,84.59,1386,762,22,23,416
60,blue,231.09,966.80,-0.81,3.12,5.34,224,955,16,23,325
60,blue,1668.28,980.98,100.48,2.98,-19.96,1661,968,15,25,334
61,red,1015.28,233.25,56.80,-402.19,353.17,982,202,66,66,1643
61,red,225.52,771.71,-39.86,96.53,100.59,218,751,18,41,597
61,red,1000.54,794.80,53.19,82.72,79.41,978,776,42,41,1008
61,blue,563.01,769.14,0.04,100.23,97.53,554,758,20,22,354
61,blue,1396.00,773.79,100.13,100.36,84.60,1386,762,22,23,416
61,blue,231.07,966.73,-0.82,3.14,5.37,224,955,16,23,326
61,blue,1668.28,980.94,100.48,2.99,-19.94,1661,968,15,25,335
62,red,1018.72,232.92,56.33,-401.86,353.29,985,201,67,67,1645
62,red,225.53,771.71,-39.86,96.53,100.59,218,751,18,41,598
62,red,1000.65,794.88,53.20,82.66,79.37,978,776,42,41,1009
62,blue,563.16,769.18,0.07,100.19,97.50,554,758,20,22,357
62,blue,1396.11,773.78,100.15,100.38,84.61,1386,762,22,23,419
62,blue,231.20,966.80,-0.80,3.12,5.34,224,955,16,23,332
62,blue,1668.31,980.93,100.49,3.00,-19.93,1661,968,15,25,335
63,red,1022.45,232.63,55.82,-401.56,353.39,988,201,67,66,1625
63,red,225.46,771.67,-39.88,96.56,100.61,218,751,17,41,593
63,red,1000.71,794.77,53.21,82.74,79.42,978,775,42,42,1005
63,blue,563.05,769.31,0.08,100.08,97.44,554,758,20,22,356
63,blue,1396.00,773.80,100.13,100.36,84.60,1386,762,22,23,418
63,blue,230.99,966.68,-0.83,3.15,5.40,224,955,15,23,323
63,blue,1668.25,980.95,100.48,2.99,-19.94,1661,968,15,25,336
64,red,1026.65,231.99,55.25,-400.91,353.64,992,201,67,66,1601
64,red,225.41,771.67,-39.89,96.57,100.61,218,751,17,41,589
64,red,1000.95,794.34,53.23,83.04,79.63,978,774,43,43,1019
64,blue,563.12,769.28,0.08,100.11,97.46,554,758,20,22,356
64,blue,1396.01,773.77,100.14,100.38,84.61,1386,762,22,23,419
64,blue,231.05,966.76,-0.82,3.13,5.36,224,955,16,23,325
64,blue,1668.28,980.94,100.48,2.99,-19.94,1661,968,15,25,335
65,red,1031.32,230.74,54.61,-399.61,354.20,997,199,66,67,1579
65,red,225.46,771.63,-39.89,96.60,100.63,218,751,17,41,593
65,red,1000.55,793.83,53.18,83.39,79.88,978,772,42,44,1004
65,blue,563.25,769.32,0.11,100.08,97.43,554,758,20,22,358
65,blue,1395.96,773.75,100.13,100.39,84.62,1386,762,22,23,419
65,blue,231.16,966.84,-0.80,3.11,5.32,224,955,16,23,330
65,blue,1668.24,980.91,100.48,3.00,-19.92,1661,968,15,25,337
66,red,1036.01,229.08,53.99,-397.92,354.94,1001,198,67,67,1562
66,red,225.56,771.76,-39.84,96.50,100.56,218,751,18,41,599
66,red,999.61,792.76,53.07,84.15,80.42,978,775,42,40,998
66,blue,563.23,769.34,0.11,100.06,97.42,554,758,20,22,357
66,blue,1395.78,773.86,100.09,100.31,84.57,1385,762,23,23,422
66,blue,231.16,966.88,-0.80,3.10,5.30,224,955,16,23,329
66,blue,1668.02,981.10,100.45,2.95,-20.01,1660,968,16,25,345
67,red,1041.09,225.87,53.34,-394.67,356.44,1006,195,67,67,1574
67,red,225.56,771.92,-39.78,96.37,100.48,218,751,18,42,605
67,red,997.75,790.47,52.84,85.78,81.56,976,771,43,42,1021
67,blue,563.24,769.31,0.10,100.09,97.44,554,758,20,22,357
67,blue,1395.99,773.88,100.12,100.29,84.56,1386,762,22,23,417
67,blue,231.13,967.08,-0.77,3.04,5.20,224,956,16,22,323
67,blue,1668.25,980.95,100.48,2.99,-19.94,1661,968,15,25,336
68,red,1046.02,222.41,52.72,-391.27,358.07,1011,191,67,68,1599
68,red,225.56,771.89,-39.79,96.39,100.50,218,751,18,42,604
68,red,995.18,787.67,52.52,87.80,82.96,974,768,43,43,1039
68,blue,563.26,769.31,0.11,100.09,97.44,554,758,20,22,356
68,blue,1395.73,773.92,100.08,100.25,84.54,1385,762,23,23,421
68,blue,231.15,966.97,-0.79,3.07,5.26,224,956,16,22,327
68,blue,1668.02,981.21,100.44,2.92,-20.07,1660,969,16,24,343
69,red,1051.08,218.59,52.11,-387.60,359.87,1015,187,67,68,1628
69,red,225.56,771.72,-39.85,96.53,100.58,218,751,18,41,600
69,red,993.11,785.08,52.25,89.71,84.25,972,763,42,45,999
69,blue,563.28,769.24,0.09,100.15,97.47,554,758,20,22,356
69,blue,1396.07,773.78,100.14,100.37,84.61,1386,762,22,23,421
69,blue,231.16,966.94,-0.79,3.08,5.27,224,955,16,23,327
69,blue,1668.22,980.90,100.48,3.00,-19.92,1661,968,15,25,339
70,red,1056.15,215.51,51.50,-384.72,361.31,1019,183,68,70,1674
70,red,225.56,771.76,-39.84,96.49,100.56,218,751,18,41,600
70,red,991.51,781.97,52.03,92.05,85.78,969,757,43,47,937
70,blue,563.31,769.25,0.10,100.14,97.47,554,758,20,22,356
70,blue,1396.12,773.78,100.15,100.37,84.61,1386,762,22,23,424
70,blue,231.19,966.97,-0.78,3.07,5.26,224,956,16,22,327
70,blue,1668.24,980.89,100.48,3.01,-19.91,1661,968,15,25,338
71,red,1060.17,212.88,51.04,-382.33,362.54,1023,181,68,70,1682
71,red,225.48,771.69,-39.87,96.55,100.60,218,751,17,41,595
71,red,989.63,778.26,51.77,94.90,87.62,967,751,42,48,847
71,blue,563.45,769.35,0.14,100.06,97.42,554,758,21,22,361
71,blue,1395.85,773.43,100.17,100.65,84.78,1386,761,22,24,421
71,blue,231.18,966.91,-0.79,3.09,5.29,224,955,16,23,328
71,blue,1668.06,980.78,100.48,3.04,-19.86,1660,968,16,25,352
72,red,1063.63,210.43,50.64,-380.12,363.69,1026,178,68,70,1678
72,red,225.44,772.00,-39.77,96.30,100.45,218,751,17,42,591
72,red,987.09,778.10,51.47,95.02,87.73,965,751,42,47,710
72,blue,563.32,769.34,0.12,100.07,97.42,554,758,20,22,357
72,blue,1395.80,773.68,100.12,100.45,84.66,1386,762,22,23,421
72,blue,231.18,966.96,-0.79,3.07,5.26,224,955,16,23,325
72,blue,1667.98,981.02,100.46,2.97,-19.97,1660,968,16,25,350
73,red,1066.81,208.32,50.29,-378.26,364.68,1029,176,68,70,1684
73,red,225.42,771.99,-39.78,96.31,100.45,218,751,17,42,589
73,red,985.96,780.58,51.37,93.09,86.53,965,753,40,47,705
73,blue,563.26,769.40,0.12,100.02,97.40,554,758,20,22,359
73,blue,1395.62,773.80,100.08,100.35,84.60,1385,762,23,23,425
73,blue,230.96,966.99,-0.80,3.07,5.25,224,956,15,22,314
73,blue,1667.94,981.07,100.45,2.96,-19.99,1660,968,16,25,350
74,red,1069.93,206.26,49.94,-376.47,365.64,1032,174,68,70,1677
74,red,225.55,771.98,-39.76,96.31,100.45,218,751,18,42,601
74,red,985.46,785.34,51.38,89.49,84.22,964,759,43,48,863
74,blue,563.25,769.30,0.10,100.10,97.44,554,758,20,22,358
74,blue,1396.01,773.76,100.14,100.39,84.62,1386,762,22,23,417
74,blue,231.14,967.00,-0.78,3.06,5.25,224,956,16,22,321
74,blue,1668.12,980.90,100.48,3.00,-19.92,1660,968,16,25,346
75,red,1072.63,204.73,49.64,-375.16,366.36,1034,172,69,71,1689
75,red,1061.22,715.04,61.39,158.32,117.55,1057,710,9,11,74
75,red,225.47,771.93,-39.79,96.36,100.48,218,751,17,42,595
75,red,983.72,792.80,51.29,84.05,80.60,962,768,46,49,1047
75,blue,563.60,769.42,0.17,100.00,97.38,554,758,21,22,367
75,blue,1396.25,773.67,100.18,100.46,84.66,1386,762,23,23,420
75,blue,231.12,967.09,-0.77,3.04,5.20,224,956,16,22,321
75,blue,1668.27,980.75,100.50,3.05,-19.84,1661,968,15,25,342
76,red,1074.94,203.07,49.39,-373.75,367.14,1038,170,67,71,1691
76,red,225.55,772.04,-39.75,96.27,100.43,218,751,18,42,602
76,red,980.78,802.92,51.11,77.09,75.70,958,777,48,51,1238
76,blue,563.72,769.63,0.22,99.83,97.28,554,758,21,22,366
76,blue,1396.30,773.73,100.18,100.41,84.63,1386,762,23,23,420
76,blue,231.14,967.15,-0.77,3.02,5.17,224,956,16,22,319
76,blue,1668.38,980.90,100.49,3.01,-19.92,1661,968,15,25,334
77,red,1076.81,201.86,49.19,-372.73,367.70,1039,169,68,71,1696
77,red,225.59,772.12,-39.72,96.21,100.39,218,751,18,42,603
77,red,977.08,814.45,50.89,69.67,70.12,954,790,48,50,1352
77,blue,563.54,769.46,0.17,99.96,97.36,554,758,21,22,365
77,blue,1396.55,773.82,100.19,100.34,84.58,1386,762,23,23,420
77,blue,231.23,967.13,-0.76,3.02,5.18,224,956,16,22,322
77,blue,1668.44,980.99,100.49,2.98,-19.96,1661,968,15,25,329
78,red,1078.26,200.82,49.04,-371.87,368.19,1041,168,68,71,1700
78,red,225.56,772.16,-39.71,96.17,100.37,218,751,18,42,600
78,red,973.18,825.91,50.66,62.80,64.58,952,807,46,44,1360
78,blue,563.76,769.64,0.23,99.82,97.27,554,758,21,22,364
78,blue,1396.56,773.82,100.19,100.34,84.58,1386,762,23,23,421
78,blue,231.20,967.18,-0.76,3.01,5.16,224,956,16,22,319
78,blue,1668.43,981.00,100.49,2.98,-19.97,1661,968,15,25,329
79,red,1078.87,199.70,49.00,-370.94,368.73,1041,167,69,71,1705
79,red,1064.53,724.53,61.64,146.75,112.87,1060,719,10,15,81
79,red,225.61,772.16,-39.70,96.18,100.37,218,751,18,42,604
79,red,970.93,835.24,50.57,57.54,60.06,950,816,44,45,1401
79,blue,563.86,769.48,0.21,99.95,97.35,555,758,20,22,361
79,blue,1396.68,773.71,100.22,100.43,84.63,1386,762,23,23,424
79,blue,231.22,967.15,-0.76,3.02,5.17,224,956,16,22,320
79,blue,1668.48,981.02,100.49,2.97,-19.98,1661,968,15,25,327
80,red,1078.97,198.63,49.01,-370.06,369.25,1042,166,68,71,1691
80,red,225.60,772.17,-39.70,96.16,100.36,218,751,18,42,603
80,red,968.56,842.12,50.44,53.83,56.74,946,823,46,45,1472
80,blue,563.66,769.31,0.15,100.09,97.44,555,758,20,22,356
80,blue,1396.60,773.80,100.20,100.36,84.59,1386,762,23,23,422
80,blue,231.18,967.21,-0.76,3.00,5.14,224,956,16,22,318
80,blue,1668.44,981.03,100.49,2.97,-19.98,1661,968,15,25,328
81,red,1078.67,197.97,49.06,-369.51,369.58,1041,165,69,71,1693
81,red,1064.87,729.66,61.56,140.86,110.37,1059,723,13,18,180
81,red,225.50,772.19,-39.70,96.15,100.35,218,751,17,42,596
81,red,966.16,847.45,50.29,51.06,54.17,943,830,47,43,1470
81,blue,563.98,769.57,0.24,99.88,97.30,555,758,20,22,367
81,blue,1396.70,773.83,100.21,100.33,84.57,1386,762,23,23,418
81,blue,231.06,967.17,-0.77,3.01,5.16,224,956,16,22,313
81,blue,1668.48,981.06,100.49,2.96,-20.00,1661,968,15,25,326
82,red,1077.63,196.68,49.21,-368.46,370.22,1040,163,70,72,1718
82,red,225.46,772.14,-39.73,96.19,100.38,218,751,17,42,592
82,red,963.48,851.58,50.10,48.96,52.19,940,834,46,43,1420
82,blue,563.87,769.32,0.18,100.08,97.43,555,758,20,22,360
82,blue,1396.84,773.54,100.27,100.57,84.71,1387,761,22,24,416
82,blue,231.06,967.17,-0.77,3.01,5.16,224,956,16,22,313
82,blue,1668.50,980.86,100.50,3.01,-19.90,1661,968,15,25,331
83,red,1076.61,195.87,49.35,-367.80,370.63,1038,163,71,71,1709
83,red,225.51,772.24,-39.68,96.11,100.33,218,751,18,42,594
83,red,962.57,855.67,50.08,46.93,50.20,938,837,47,44,1492
83,blue,563.90,769.37,0.20,100.05,97.40,555,758,20,22,362
83,blue,1396.85,773.68,100.25,100.46,84.65,1387,762,22,23,413
83,blue,231.04,967.20,-0.77,3.01,5.15,224,956,16,22,312
83,blue,1668.50,980.92,100.50,3.00,-19.93,1661,968,15,25,328
84,red,1075.29,194.82,49.53,-366.95,371.16,1037,162,71,71,1700
84,red,225.46,772.38,-39.65,96.00,100.26,218,752,17,41,589
84,red,963.98,859.63,50.27,45.02,48.25,938,840,50,46,1593
84,blue,564.04,769.44,0.23,99.98,97.36,555,758,21,22,365
84,blue,1396.86,773.60,100.26,100.52,84.69,1387,762,22,23,412
84,blue,231.03,967.28,-0.76,2.98,5.11,224,956,16,22,309
84,blue,1668.64,980.91,100.51,3.00,-19.93,1661,968,15,25,322
85,red,1073.80,193.92,49.73,-366.22,371.62,1036,161,71,71,1703
85,red,225.55,772.30,-39.66,96.06,100.30,218,751,18,42,599
85,red,967.63,863.07,50.65,43.40,46.52,944,843,48,47,1590
85,blue,564.09,769.52,0.25,99.92,97.33,555,758,20,22,364
85,blue,1396.91,773.62,100.27,100.51,84.68,1387,762,22,23,411
85,blue,231.07,967.24,-0.76,2.99,5.13,224,956,16,22,311
85,blue,1668.62,980.87,100.51,3.01,-19.91,1661,968,15,25,325
86,red,1071.88,193.18,49.97,-365.62,372.00,1033,160,72,72,1697
86,red,225.61,772.46,-39.60,95.93,100.22,218,752,18,41,601
86,red,971.14,866.60,51.01,41.77,44.76,948,847,49,46,1565
86,blue,564.29,769.58,0.28,99.87,97.30,555,758,21,22,366
86,blue,1396.96,773.67,100.26,100.47,84.65,1387,762,22,23,411
86,blue,231.17,967.35,-0.74,2.96,5.07,224,956,16,22,313
86,blue,1668.60,980.88,100.51,3.01,-19.91,1661,968,15,25,324
87,red,1069.50,192.31,50.27,-364.93,372.45,1031,159,72,72,1691
87,red,225.60,772.51,-39.58,95.89,100.20,218,752,18,41,601
87,red,975.20,869.70,51.41,40.36,43.19,953,850,48,45,1583
87,blue,564.30,769.59,0.29,99.87,97.29,555,758,21,22,368
87,blue,1396.89,773.61,100.27,100.52,84.68,1387,762,22,23,406
87,blue,231.12,967.34,-0.74,2.97,5.08,224,956,16,22,313
87,blue,1668.52,980.85,100.51,3.02,-19.89,1661,968,15,25,330
88,red,1066.82,191.86,50.59,-364.56,372.71,1028,159,72,71,1693
88,red,225.64,772.44,-39.60,95.95,100.23,218,752,18,41,606
88,red,978.55,872.84,51.74,38.96,41.62,957,852,48,44,1515
88,blue,564.20,769.58,0.27,99.87,97.29,555,758,20,22,361
88,blue,1396.82,773.60,100.26,100.52,84.69,1387,762,22,23,412
88,blue,231.15,967.32,-0.75,2.97,5.09,224,956,16,22,314
88,blue,1668.48,980.83,100.51,3.02,-19.89,1661,968,15,25,332
89,red,1064.03,190.93,50.93,-363.82,373.20,1025,158,73,72,1703
89,red,225.62,772.14,-39.71,96.19,100.38,218,751,18,42,607
89,red,981.20,873.63,51.99,38.61,41.20,957,855,51,42,1607
89,blue,564.02,769.28,0.19,100.12,97.45,555,758,20,22,356
89,blue,1396.73,772.92,100.35,101.08,85.02,1387,761,22,23,412
89,blue,231.14,967.25,-0.75,2.99,5.12,224,956,16,22,316
89,blue,1668.40,980.57,100.52,3.10,-19.76,1661,967,15,26,341
90,red,1061.17,190.10,51.28,-363.17,373.64,1021,157,74,72,1706
90,red,225.50,772.30,-39.67,96.06,100.30,218,752,18,41,595
90,red,980.64,874.11,51.94,38.40,40.98,956,854,53,44,1740
90,blue,564.03,769.57,0.25,99.88,97.30,555,758,20,22,365
90,blue,1396.79,773.74,100.23,100.41,84.62,1387,762,22,23,416
90,blue,230.79,967.23,-0.78,3.00,5.14,224,956,15,22,301
90,blue,1668.44,980.92,100.50,3.00,-19.93,1661,968,15,25,331
91,red,1058.41,188.09,51.63,-361.61,374.65,1019,156,74,72,1700
91,red,225.48,772.07,-39.75,96.25,100.41,218,751,17,42,596
91,red,981.87,874.05,52.05,38.43,40.99,957,853,55,45,1780
91,blue,564.23,769.58,0.28,99.87,97.29,555,758,20,22,363
91,blue,1396.81,773.70,100.24,100.44,84.64,1387,762,22,23,413
91,blue,231.00,967.23,-0.77,3.00,5.13,224,956,16,22,310
91,blue,1668.44,980.92,100.50,3.00,-19.93,1661,968,15,25,331
92,red,1055.41,185.31,52.01,-359.49,376.05,1016,153,74,72,1690
92,red,225.48,771.94,-39.79,96.35,100.48,218,751,17,42,600
92,red,981.37,874.20,52.01,38.36,40.92,956,853,55,45,1764
92,blue,564.08,769.47,0.24,99.96,97.35,555,758,20,22,358
92,blue,1396.83,773.65,100.25,100.48,84.66,1387,762,22,23,411
92,blue,230.91,967.21,-0.78,3.00,5.14,224,956,15,22,306
92,blue,1668.40,980.82,100.50,3.03,-19.88,1661,968,15,25,336
93,red,1052.35,182.90,52.39,-357.68,377.27,1012,150,76,73,1720
93,red,225.58,772.07,-39.73,96.25,100.41,218,751,18,42,605
93,red,981.31,874.44,52.00,38.26,40.81,956,853,54,45,1743
93,blue,564.06,769.45,0.23,99.97,97.36,555,758,20,22,357
93,blue,1396.85,773.71,100.24,100.43,84.63,1387,762,22,23,415
93,blue,231.02,967.22,-0.77,3.00,5.14,224,956,16,22,311
93,blue,1668.40,980.90,100.49,3.00,-19.92,1661,968,15,25,333
94,red,1049.87,180.76,52.70,-356.10,378.34,1010,148,76,74,1725
94,red,225.59,772.17,-39.70,96.16,100.36,218,751,18,42,606
94,red,981.12,874.98,51.99,38.02,40.54,956,854,54,45,1719
94,blue,564.24,769.56,0.27,99.89,97.30,555,758,20,22,364
94,blue,1396.85,773.66,100.25,100.47,84.65,1387,762,22,23,413
94,blue,231.04,967.19,-0.77,3.01,5.15,224,956,16,22,312
94,blue,1668.40,980.90,100.49,3.00,-19.92,1661,968,15,25,333
95,red,1046.99,178.79,53.04,-354.67,379.34,1007,146,76,74,1706
95,red,225.62,771.93,-39.77,96.36,100.48,218,751,18,42,609
95,red,980.85,875.15,51.97,37.94,40.46,956,854,53,45,1708
95,blue,564.29,769.42,0.25,100.01,97.37,555,758,20,22,359
95,blue,1396.81,773.63,100.25,100.49,84.67,1387,762,22,23,410
95,blue,231.06,967.17,-0.77,3.01,5.16,224,956,16,22,313
95,blue,1668.36,980.83,100.50,3.02,-19.89,1661,968,15,25,337
96,red,1044.45,177.55,53.33,-353.77,379.97,1004,145,77,74,1701
96,red,225.60,772.12,-39.71,96.21,100.39,218,751,18,42,607
96,red,980.67,875.67,51.96,37.71,40.21,955,855,54,44,1699
96,blue,564.30,769.50,0.27,99.94,97.33,555,758,20,22,362
96,blue,1396.83,773.61,100.26,100.51,84.68,1387,762,22,23,409
96,blue,231.06,967.17,-0.77,3.01,5.16,224,956,16,22,313
96,blue,1668.38,980.79,100.50,3.04,-19.86,1661,968,15,25,337
97,red,1041.82,176.17,53.64,-352.78,380.68,1002,144,77,74,1696
97,red,225.51,772.06,-39.74,96.25,100.42,218,751,17,42,598
97,red,980.35,876.11,51.94,37.52,40.00,956,856,53,44,1691
97,blue,564.24,769.51,0.26,99.93,97.33,555,758,20,22,364
97,blue,1396.89,773.56,100.27,100.55,84.70,1387,762,22,23,410
97,blue,231.04,967.20,-0.77,3.01,5.15,224,956,16,22,312
97,blue,1668.41,980.69,100.51,3.06,-19.82,1661,967,15,26,337
98,red,1039.65,175.27,53.89,-352.14,381.15,1000,143,77,74,1706
98,red,225.57,771.94,-39.78,96.35,100.48,218,751,18,42,605
98,red,979.83,876.25,51.89,37.45,39.94,956,856,53,44,1678
98,blue,564.26,769.36,0.24,100.05,97.40,555,758,20,22,358
98,blue,1396.94,773.53,100.28,100.58,84.72,1387,762,22,23,409
98,blue,231.03,967.13,-0.78,3.02,5.18,224,956,16,22,314
98,blue,1668.39,980.67,100.52,3.07,-19.81,1661,967,15,26,339
99,red,1037.36,173.97,54.15,-351.21,381.81,998,142,77,73,1702
99,red,997.40,745.08,52.29,124.19,103.71,993,741,10,9,72
99,red,225.57,772.01,-39.75,96.29,100.44,218,751,18,42,607
99,red,979.23,876.51,51.84,37.34,39.82,955,856,52,44,1681
99,blue,564.38,769.42,0.26,100.00,97.37,555,758,21,22,360
99,blue,1396.94,773.51,100.29,100.59,84.73,1387,762,22,23,407
99,blue,231.04,967.16,-0.77,3.02,5.17,224,956,16,22,313
99,blue,1668.40,980.78,100.51,3.04,-19.86,1661,968,15,25,337
100,red,1035.74,172.88,54.33,-350.45,382.37,996,141,79,75,1734
100,red,995.89,746.37,52.11,122.90,103.10,990,741,13,13,118
100,red,225.64,771.95,-39.77,96.34,100.47,218,751,18,42,612
100,red,978.90,876.51,51.81,37.34,39.83,954,857,53,43,1691
100,blue,564.48,769.23,0.24,100.16,97.46,555,758,21,22,359
100,blue,1397.12,773.28,100.34,100.78,84.84,1387,762,23,22,407
100,blue,231.13,967.19,-0.76,3.01,5.15,224,956,16,22,318
100,blue,1668.42,980.82,100.50,3.03,-19.88,1661,968,15,25,336
101,red,1034.09,171.85,54.52,-349.74,382.89,995,139,78,75,1766
101,red,994.68,746.47,51.95,122.80,103.06,990,743,11,9,68
101,red,225.58,771.92,-39.78,96.37,100.49,218,751,18,42,606
101,red,978.35,876.56,51.77,37.31,39.81,954,857,52,43,1661
101,blue,564.30,769.33,0.23,100.08,97.42,555,758,20,22,359
101,blue,1396.83,773.54,100.27,100.57,84.71,1387,762,22,23,410
101,blue,231.03,967.13,-0.78,3.02,5.18,224,956,16,22,314
101,blue,1668.37,980.66,100.51,3.07,-19.80,1661,967,15,26,340
102,red,1032.95,170.71,54.65,-348.95,383.46,994,138,78,75,1772
102,red,225.59,771.94,-39.77,96.35,100.48,218,751,18,42,607
102,red,978.27,876.63,51.76,37.28,39.78,954,857,52,44,1665
102,blue,564.63,769.26,0.26,100.14,97.45,556,758,20,22,359
102,blue,1396.93,773.45,100.29,100.64,84.76,1387,762,22,23,405
102,blue,231.03,967.13,-0.78,3.02,5.18,224,956,16,22,314
102,blue,1668.32,980.63,100.51,3.08,-19.79,1661,967,15,26,343
103,red,1031.90,169.90,54.76,-348.39,383.87,993,138,79,75,1753
103,red,225.56,771.69,-39.86,96.55,100.60,218,751,18,41,600
103,red,978.14,876.77,51.75,37.22,39.71,953,857,53,44,1661
103,blue,564.55,769.23,0.25,100.16,97.46,555,758,21,22,362
103,blue,1396.90,773.39,100.30,100.69,84.79,1387,762,22,23,410
103,blue,230.93,967.05,-0.79,3.05,5.22,224,956,15,22,311
103,blue,1668.35,980.67,100.51,3.07,-19.81,1661,967,15,26,341
104,red,1031.09,168.98,54.85,-347.77,384.33,992,137,80,75,1746
104,red,225.42,771.74,-39.86,96.51,100.58,218,751,17,41,588
104,red,978.26,877.00,51.76,37.12,39.59,954,857,52,44,1660
104,blue,564.19,769.31,0.22,100.10,97.43,555,758,20,22,360
104,blue,1396.89,773.59,100.27,100.53,84.69,1387,762,22,23,414
104,blue,230.75,967.15,-0.79,3.02,5.17,224,956,15,22,302
104,blue,1668.38,980.83,100.50,3.02,-19.89,1661,968,15,25,337
105,red,1030.73,168.08,54.90,-347.16,384.77,992,136,80,75,1744
105,red,225.34,771.77,-39.86,96.48,100.56,218,751,17,41,582
105,red,978.29,877.20,51.77,37.03,39.50,954,857,52,44,1640
105,blue,564.39,769.34,0.25,100.07,97.41,555,758,21,22,366
105,blue,1397.04,773.67,100.27,100.47,84.65,1387,762,22,23,413
105,blue,230.75,967.15,-0.79,3.02,5.17,224,956,15,22,302
105,blue,1668.40,980.82,100.50,3.03,-19.88,1661,968,15,25,336
106,red,1030.73,167.22,54.90,-346.59,385.19,992,135,81,76,1776
106,red,225.44,771.71,-39.87,96.53,100.59,218,751,17,41,590
106,red,978.78,876.96,51.81,37.14,39.61,954,857,53,44,1649
106,blue,564.60,769.24,0.25,100.16,97.46,556,758,20,22,359
106,blue,1397.04,773.21,100.34,100.84,84.87,1387,762,22,22,405
106,blue,230.78,967.09,-0.80,3.04,5.21,224,956,15,22,305
106,blue,1668.40,980.78,100.51,3.04,-19.86,1661,968,15,25,337
107,red,1030.98,166.19,54.87,-345.90,385.69,993,134,80,75,1808
