frame,color,cx,cy,space_x,space_y,space_z,x,y,w,h,area
246,blue,225.91,885.26,-0.90,2.73,4.62,222,874,10,22,173
247,red,214.98,686.65,-39.24,96.98,100.36,207,666,17,42,602
247,blue,553.12,684.47,-0.06,100.16,89.85,541,672,24,24,465
247,blue,1392.14,688.84,100.05,100.18,59.07,1380,677,24,23,422
247,blue,225.98,885.13,-0.91,2.77,4.68,222,874,10,22,177
248,red,841.19,642.71,30.88,141.45,100.05,838,636,9,14,86
248,red,215.09,687.01,-39.12,96.70,100.18,207,667,18,41,607
248,blue,553.30,684.51,-0.03,100.13,89.82,541,672,24,24,463
248,blue,1392.33,688.99,100.05,100.06,58.99,1381,677,23,23,412
248,blue,225.89,885.29,-0.90,2.73,4.61,222,874,10,22,171
249,red,829.25,640.49,28.98,143.88,101.52,825,634,11,14,97
249,red,215.01,686.95,-39.15,96.75,100.21,207,667,18,41,600
249,blue,553.09,684.86,0.01,99.84,89.66,541,673,24,23,442
249,blue,1392.11,689.33,99.97,99.78,58.83,1381,677,22,24,415
249,blue,225.87,885.29,-0.90,2.73,4.61,222,874,10,22,170
250,red,820.42,633.65,26.98,151.85,105.11,815,627,12,14,122
250,red,215.00,686.89,-39.17,96.79,100.24,207,667,18,41,601
250,blue,552.92,684.90,-0.00,99.80,89.64,540,673,25,23,441
250,blue,1392.13,689.04,100.02,100.02,58.97,1381,677,22,24,415
250,blue,225.95,885.24,-0.90,2.74,4.63,222,874,10,22,174
251,red,808.50,629.37,24.73,157.02,107.57,802,621,13,19,150
251,red,215.32,687.01,-39.09,96.70,100.17,207,667,18,41,626
251,blue,553.02,684.97,0.02,99.75,89.61,540,673,25,23,445
251,blue,1392.11,689.25,99.98,99.85,58.87,1380,677,24,24,423
251,blue,226.10,885.53,-0.86,2.66,4.49,222,875,10,21,175
252,red,791.77,627.12,21.96,159.76,109.23,784,618,17,20,217
252,red,215.24,687.10,-39.07,96.63,100.13,207,667,18,41,619
252,blue,552.76,685.01,-0.00,99.72,89.60,540,673,25,23,452
252,blue,1392.21,689.16,100.01,99.92,58.91,1381,677,23,24,419
252,blue,226.09,885.57,-0.86,2.65,4.47,222,875,10,21,174
253,red,775.27,628.00,19.64,158.53,109.37,767,620,17,18,209
253,red,215.26,687.11,-39.07,96.62,100.13,207,667,18,41,621
253,blue,553.01,684.94,0.01,99.78,89.62,541,673,24,23,441
253,blue,1392.03,688.86,100.03,100.16,59.06,1381,677,22,23,414
253,blue,226.09,885.57,-0.86,2.65,4.47,222,875,10,21,174
254,red,215.33,687.16,-39.04,96.58,100.10,207,667,18,41,625
254,blue,553.01,685.20,0.06,99.56,89.50,541,673,24,24,450
254,blue,1392.32,689.18,100.02,99.91,58.90,1381,677,23,24,423
254,blue,226.09,885.57,-0.86,2.65,4.47,222,875,10,21,174
255,red,215.29,687.14,-39.05,96.59,100.11,207,667,18,41,622
255,blue,553.03,685.16,0.06,99.60,89.52,542,673,23,24,446
255,blue,1392.06,689.19,99.99,99.90,58.90,1381,677,23,24,423
255,blue,226.09,885.57,-0.86,2.65,4.47,222,875,10,21,174
256,red,215.35,687.29,-39.00,96.48,100.04,207,667,18,41,620
256,blue,553.00,685.16,0.05,99.60,89.52,542,673,23,24,447
256,blue,1391.81,689.28,99.94,99.82,58.87,1381,677,22,24,413
256,blue,226.09,885.57,-0.86,2.65,4.47,222,875,10,21,174
257,red,700.71,646.08,11.89,136.94,103.23,693,635,17,22,254
257,red,215.35,687.35,-38.98,96.43,100.01,207,667,18,41,618
257,blue,553.07,685.17,0.06,99.59,89.51,542,673,23,24,444
257,blue,1391.82,689.15,99.96,99.93,58.93,1381,677,22,23,408
257,blue,226.09,885.57,-0.86,2.65,4.47,222,875,10,21,174
258,red,680.27,652.02,10.12,130.54,101.08,673,641,15,23,271
258,red,215.34,687.29,-39.00,96.48,100.04,207,667,18,41,618
258,blue,553.14,685.15,0.07,99.61,89.52,542,673,23,24,442
258,blue,1391.78,689.47,99.91,99.67,58.77,1381,677,22,24,417
258,blue,226.11,885.56,-0.86,2.65,4.47,222,875,10,21,175
259,red,659.55,658.46,8.49,123.93,98.69,654,648,12,23,231
259,red,215.33,687.25,-39.01,96.51,100.05,207,667,18,41,618
259,blue,649.27,480.03,-88.97,656.57,184.72,646,471,8,18,60
259,blue,553.07,685.05,0.04,99.68,89.57,542,673,23,24,441
259,blue,1391.87,689.54,99.91,99.62,58.74,1381,677,22,24,413
259,blue,226.14,885.57,-0.85,2.65,4.46,222,875,10,21,176
260,red,641.73,659.56,6.36,122.76,98.78,636,651,12,22,177
260,red,215.28,687.39,-38.98,96.40,99.99,207,667,18,41,613
260,blue,641.10,482.57,-88.05,633.94,183.78,637,474,9,18,69
260,blue,552.52,685.29,0.02,99.49,89.47,539,673,25,24,458
260,blue,1391.75,689.57,99.89,99.59,58.73,1381,677,22,24,420
260,blue,226.08,885.63,-0.85,2.63,4.44,222,875,10,21,173
261,red,630.26,660.52,5.05,121.78,98.71,625,652,11,21,153
261,red,215.27,687.41,-38.97,96.38,99.98,207,667,18,41,612
261,blue,552.68,685.35,0.05,99.44,89.43,539,673,26,24,454
261,blue,1391.85,689.47,99.92,99.67,58.77,1381,677,22,24,421
261,blue,226.15,885.53,-0.86,2.66,4.48,222,875,10,21,177
262,red,623.45,664.26,4.86,118.17,97.14,617,654,13,23,196
262,red,215.33,687.20,-39.03,96.55,100.08,207,667,18,41,622
262,blue,552.66,685.27,0.03,99.51,89.48,539,673,25,24,452
262,blue,1392.06,689.31,99.97,99.80,58.85,1381,677,23,24,425
262,blue,226.15,885.53,-0.86,2.66,4.48,222,875,10,21,177
263,red,620.43,666.10,4.81,116.44,96.37,607,659,23,20,288
263,red,215.32,687.12,-39.06,96.61,100.12,207,667,18,41,623
263,blue,552.62,685.22,0.02,99.55,89.50,539,673,25,24,453
263,blue,1391.77,689.17,99.95,99.91,58.92,1380,677,23,24,420
263,blue,226.15,885.53,-0.86,2.66,4.48,222,875,10,21,177
264,red,620.35,666.00,4.78,116.52,96.41,605,658,26,22,325
264,red,215.34,687.07,-39.07,96.65,100.14,207,667,18,41,628
264,blue,552.57,685.19,0.01,99.57,89.52,539,673,25,24,451
264,blue,1391.83,689.05,99.98,100.01,58.98,1380,677,24,23,419
264,blue,226.15,885.53,-0.86,2.66,4.48,222,875,10,21,177
265,red,617.59,665.36,4.32,117.11,96.82,603,657,25,22,304
265,red,215.32,687.01,-39.09,96.70,100.17,207,667,18,41,629
265,blue,552.44,685.16,-0.01,99.59,89.54,539,673,25,24,454
265,blue,1391.81,688.98,99.99,100.07,59.01,1380,677,23,23,420
265,blue,226.15,885.53,-0.86,2.66,4.48,222,875,10,21,177
266,red,617.18,664.76,4.15,117.67,97.12,605,656,22,22,307
266,red,215.30,686.82,-39.15,96.85,100.26,207,666,18,42,629
266,blue,589.77,486.85,-100.17,597.00,183.48,587,481,7,13,62
266,blue,552.19,685.04,-0.06,99.70,89.60,539,673,25,23,455
266,blue,1391.81,688.94,99.99,100.10,59.03,1380,677,23,23,420
266,blue,226.13,885.28,-0.89,2.73,4.60,222,874,10,22,181
267,red,616.61,664.99,4.12,117.45,97.03,603,656,24,22,347
267,red,215.12,687.06,-39.10,96.66,100.16,207,667,18,41,610
267,blue,584.05,485.86,-103.90,604.58,184.15,580,476,9,21,100
267,blue,552.09,685.00,-0.08,99.73,89.63,539,673,25,23,455
267,blue,1391.61,689.07,99.95,100.00,58.98,1380,677,23,23,417
267,blue,226.04,885.22,-0.90,2.75,4.64,222,874,10,22,178
268,red,615.42,665.77,4.12,116.72,96.69,601,657,25,21,354
268,red,215.23,686.90,-39.14,96.78,100.23,207,666,18,42,621
268,blue,577.89,490.23,-98.99,571.29,182.26,573,477,11,29,128
268,blue,612.84,500.13,-73.85,507.41,176.32,605,485,17,33,223
268,blue,552.62,684.97,-0.03,99.75,89.62,540,673,25,23,445
268,blue,1391.72,689.08,99.96,99.99,58.97,1380,677,23,23,415
268,blue,226.09,885.20,-0.90,2.75,4.64,222,874,10,22,181
269,red,614.86,665.78,4.05,116.71,96.71,600,656,26,22,368
269,red,215.11,686.78,-39.19,96.88,100.29,207,666,18,42,611
269,blue,572.90,493.27,-96.09,549.89,180.98,568,481,11,28,128
269,blue,611.54,505.07,-68.63,479.11,173.99,596,481,35,68,754
269,blue,552.72,684.86,-0.03,99.84,89.67,540,673,25,23,442
269,blue,1391.65,689.05,99.96,100.01,58.98,1380,677,23,23,415
269,blue,226.01,885.16,-0.91,2.76,4.66,222,874,10,22,178
270,red,614.50,664.45,3.75,117.95,97.36,600,656,26,21,311
270,red,215.05,686.69,-39.22,96.95,100.34,207,666,18,42,605
270,blue,611.78,503.29,-70.53,488.98,174.83,596,479,37,66,1157
270,blue,570.19,490.54,-101.20,568.85,182.38,567,485,8,13,84
270,blue,634.22,545.65,-31.00,316.31,153.73,631,540,7,13,82
270,blue,552.61,684.85,-0.05,99.84,89.68,540,673,25,23,441
270,blue,1391.56,689.17,99.93,99.92,58.93,1380,677,23,23,415
270,blue,225.93,885.24,-0.90,2.74,4.63,222,874,10,22,174
271,red,613.30,665.58,3.81,116.89,96.86,599,656,27,21,375
271,red,215.06,686.84,-39.17,96.83,100.26,207,666,18,42,606
271,blue,609.64,509.13,-64.92,457.63,172.10,590,477,43,84,1815
271,blue,621.50,540.50,-36.93,331.88,156.63,614,537,16,8,128
271,blue,552.72,684.74,-0.06,99.94,89.73,540,672,25,24,447
271,blue,1391.53,689.33,99.90,99.78,58.85,1380,677,23,24,418
271,blue,225.96,885.27,-0.90,2.73,4.61,222,874,10,22,175
272,red,610.19,662.53,2.84,119.74,98.43,599,657,25,14,210
272,red,214.94,686.47,-39.31,97.12,100.44,207,666,17,41,591
272,blue,606.82,510.71,-64.15,449.63,171.44,587,475,44,81,2008
272,blue,552.54,684.52,-0.12,100.12,89.84,540,672,25,24,453
272,blue,1391.57,689.21,99.92,99.88,58.91,1380,677,23,24,421
272,blue,225.67,885.06,-0.94,2.79,4.72,222,874,9,22,165
273,red,608.61,663.89,2.90,118.44,97.83,598,657,23,16,215
273,red,214.94,686.47,-39.31,97.12,100.44,207,666,17,41,591
273,blue,604.83,510.23,-65.21,451.96,171.74,584,474,53,78,2119
273,blue,552.63,684.57,-0.10,100.07,89.81,541,672,24,24,446
273,blue,1391.53,689.08,99.94,99.98,58.97,1380,677,23,23,416
273,blue,225.71,885.01,-0.94,2.81,4.75,222,874,9,22,167
274,red,214.92,686.47,-39.31,97.13,100.45,207,666,17,41,590
274,blue,602.02,510.02,-66.25,452.98,171.94,582,474,52,79,2217
274,blue,552.49,684.86,-0.06,99.84,89.68,541,673,24,23,439
274,blue,1391.44,689.06,99.93,100.00,58.98,1380,677,23,23,419
274,blue,225.65,885.07,-0.94,2.79,4.72,222,874,9,22,164
275,red,214.90,686.95,-39.16,96.75,100.22,207,667,17,41,594
275,blue,598.09,512.14,-65.23,442.41,171.05,580,474,41,81,2167
275,blue,553.10,551.10,-45.68,299.60,153.88,551,542,5,20,87
275,blue,552.57,685.00,-0.03,99.73,89.61,541,673,24,23,442
275,blue,1391.67,689.06,99.96,100.00,58.98,1380,677,23,23,414
275,blue,225.84,885.58,-0.87,2.65,4.47,222,875,10,21,165
276,red,215.03,687.18,-39.07,96.56,100.10,207,667,18,41,600
276,blue,594.40,513.67,-64.78,435.04,170.44,574,476,49,82,2242
276,blue,552.77,684.96,-0.01,99.76,89.62,541,673,24,23,449
276,blue,1391.67,689.07,99.96,100.00,58.97,1380,677,23,23,411
276,blue,225.91,885.66,-0.86,2.62,4.43,222,875,10,21,166
277,red,608.54,663.99,2.91,118.35,97.79,598,655,23,20,294
277,red,215.00,687.16,-39.08,96.58,100.11,207,667,18,41,596
277,blue,592.84,515.21,-63.72,427.85,169.76,571,478,51,85,2430
277,blue,552.61,684.88,-0.04,99.82,89.66,541,673,24,23,440
277,blue,1391.73,689.24,99.94,99.85,58.89,1381,677,22,24,414
277,blue,225.96,885.56,-0.87,2.65,4.48,222,875,10,21,169
278,red,607.05,663.89,2.70,118.43,97.88,596,655,24,21,340
278,red,215.03,687.18,-39.07,96.56,100.10,207,667,18,41,599
278,blue,592.63,499.65,-80.88,509.70,177.24,568,481,54,50,1168
278,blue,573.49,554.74,-39.12,290.11,151.44,565,540,25,27,340
278,blue,550.08,685.14,-0.30,99.60,89.63,541,673,18,25,331
278,blue,1391.88,689.26,99.95,99.84,58.88,1381,677,22,24,412
278,blue,225.90,885.59,-0.87,2.64,4.46,222,875,10,21,166
279,red,605.79,663.28,2.42,119.01,98.22,594,654,26,22,336
279,red,215.01,687.18,-39.07,96.56,100.10,207,667,18,41,599
279,blue,585.22,502.26,-79.98,494.12,176.23,563,484,49,47,1024
279,blue,566.41,558.26,-38.61,280.93,149.99,559,540,23,32,329
279,blue,546.68,684.03,-0.91,100.49,90.28,541,673,11,21,143
279,blue,1391.61,689.38,99.90,99.74,58.83,1380,677,23,24,420
279,blue,225.88,885.56,-0.87,2.65,4.48,222,875,10,21,167
280,red,604.37,663.12,2.21,119.15,98.34,593,653,25,23,380
280,red,215.16,687.26,-39.03,96.50,100.06,207,667,18,41,610
280,blue,579.78,501.04,-83.19,501.04,177.01,559,487,47,44,741
280,blue,562.36,562.28,-37.24,271.00,148.20,555,546,19,28,282
280,blue,545.98,685.40,-0.73,99.37,89.64,542,675,8,19,94
280,blue,1391.38,689.23,99.90,99.86,58.91,1380,677,23,24,425
280,blue,226.02,885.31,-0.89,2.72,4.59,222,874,10,22,176
281,red,602.42,662.52,1.84,119.71,98.70,592,652,24,23,362
281,red,215.14,687.32,-39.01,96.45,100.03,207,667,18,41,607
281,blue,573.86,508.53,-76.10,459.84,173.61,554,488,44,68,955
281,blue,559.30,569.19,-34.26,255.04,144.99,552,563,20,15,170
281,blue,1391.47,689.42,99.88,99.71,58.81,1380,677,23,24,433
281,blue,225.96,885.45,-0.88,2.68,4.53,222,875,10,21,171
282,red,600.25,660.95,1.26,121.21,99.53,591,651,22,23,318
282,red,215.06,687.30,-39.03,96.47,100.04,207,667,18,41,595
282,blue,569.48,516.51,-68.94,421.42,169.93,550,489,48,89,1021
282,blue,1391.51,689.32,99.90,99.79,58.86,1380,677,23,24,436
282,blue,225.98,885.51,-0.87,2.66,4.50,222,875,10,21,170
283,red,596.15,659.27,0.39,122.82,100.47,588,649,21,23,283
283,red,215.08,687.21,-39.06,96.54,100.08,207,667,18,41,599
283,blue,560.80,523.63,-64.54,391.01,166.81,547,491,39,87,894
283,blue,1391.64,689.64,99.86,99.53,58.70,1380,678,23,23,425
283,blue,225.93,885.41,-0.88,2.69,4.55,222,875,10,21,170
284,red,589.79,656.52,-1.01,125.50,102.01,582,647,18,22,221
284,red,215.04,687.33,-39.02,96.45,100.03,207,667,18,41,593
284,blue,556.26,515.31,-73.82,426.56,170.96,546,492,29,63,362
284,blue,554.27,564.89,-37.47,264.75,147.22,545,548,21,30,270
284,blue,1392.00,689.70,99.90,99.48,58.66,1381,678,23,23,426
284,blue,225.89,885.45,-0.88,2.68,4.53,222,875,10,21,168
285,red,585.77,654.94,-1.87,127.05,102.91,581,648,11,16,121
285,red,215.03,687.35,-39.02,96.43,100.02,207,667,18,41,592
285,blue,547.63,535.04,-58.22,348.59,161.78,545,525,5,19,67
285,blue,554.21,563.41,-38.27,268.21,147.93,543,547,23,31,286
285,blue,1391.39,689.60,99.84,99.56,58.73,1380,678,23,23,426
285,blue,225.93,885.41,-0.88,2.69,4.55,222,875,10,21,170
286,red,214.93,686.97,-39.15,96.73,100.20,207,667,17,41,592
286,blue,557.20,561.88,-38.50,271.92,148.57,546,543,23,32,217
286,blue,1391.61,689.40,99.90,99.73,58.82,1380,678,23,22,412
286,blue,225.91,885.26,-0.90,2.74,4.62,222,874,10,22,172
287,red,215.00,687.12,-39.09,96.61,100.13,207,667,18,41,596
287,blue,560.33,564.73,-36.34,265.19,147.09,552,543,17,35,221
287,blue,1391.32,689.27,99.88,99.83,58.89,1380,677,23,24,425
287,blue,225.94,885.29,-0.90,2.72,4.60,222,874,10,22,173
288,red,568.81,597.43,-20.48,201.11,131.10,567,591,5,15,63
288,red,215.00,687.05,-39.11,96.66,100.16,207,667,18,41,598
288,blue,562.94,568.10,-34.10,257.50,145.38,553,550,16,29,158
288,blue,1391.66,689.09,99.95,99.98,58.96,1381,677,22,23,414
288,blue,225.96,885.25,-0.90,2.74,4.62,222,874,10,22,174
289,red,567.18,598.80,-20.25,198.85,130.50,564,589,8,21,125
289,red,215.00,687.05,-39.11,96.66,100.16,207,667,18,41,598
289,blue,479.54,486.07,-141.38,599.00,187.62,468,477,25,21,318
289,blue,564.99,572.52,-31.54,247.84,143.19,558,567,14,12,107
289,blue,1391.17,689.36,99.85,99.76,58.85,1380,677,23,24,420
289,blue,225.91,885.36,-0.89,2.71,4.57,222,874,10,22,171
290,red,565.50,601.32,-19.64,194.79,129.35,563,591,6,22,120
290,red,534.37,657.68,-7.99,124.06,103.35,531,648,8,21,119
290,red,215.03,687.07,-39.11,96.65,100.15,207,667,18,41,601
290,blue,476.30,492.45,-130.09,552.26,184.67,461,477,40,35,738
290,blue,1391.37,689.52,99.85,99.63,58.77,1380,677,23,24,428
290,blue,226.02,885.23,-0.90,2.74,4.63,222,874,10,22,177
291,red,564.10,601.15,-19.93,195.05,129.48,562,592,5,19,62
291,red,215.02,687.08,-39.10,96.64,100.15,207,667,18,41,603
291,blue,470.03,494.46,-128.56,538.61,183.92,456,478,29,35,669
291,blue,1391.34,689.50,99.85,99.64,58.78,1380,677,23,24,432
291,blue,225.95,885.34,-0.89,2.71,4.58,222,874,10,22,173
292,red,215.07,687.13,-39.08,96.60,100.12,207,667,18,41,606
292,red,506.22,677.26,-7.13,105.97,94.91,495,666,23,25,384
292,blue,468.92,495.82,-126.54,529.73,183.30,452,482,37,30,672
292,blue,454.94,520.80,-95.29,400.48,171.79,452,515,7,14,83
292,blue,456.46,564.39,-57.25,264.77,150.80,453,556,8,15,69
292,blue,1391.64,689.41,99.90,99.72,58.81,1381,677,22,24,422
292,blue,226.00,885.23,-0.90,2.74,4.63,222,874,10,22,176
293,red,215.09,687.07,-39.10,96.65,100.15,207,667,18,41,608
293,red,492.45,687.65,-6.58,97.34,90.39,479,678,32,24,482
293,blue,466.09,496.14,-126.91,527.63,183.25,450,481,31,32,684
293,blue,451.72,521.19,-95.68,398.76,171.71,448,512,8,20,129
293,blue,453.69,558.46,-61.79,279.05,153.75,449,544,13,25,127
293,blue,1391.48,689.53,99.86,99.62,58.76,1380,677,23,24,425
293,blue,226.02,885.23,-0.90,2.74,4.63,222,874,10,22,177
294,red,215.03,687.09,-39.10,96.63,100.14,207,667,18,41,602
294,red,479.39,697.80,-6.04,89.50,85.96,466,685,30,26,489
294,blue,460.32,501.13,-120.45,497.14,181.05,445,481,33,51,913
294,blue,449.98,558.81,-62.31,278.11,153.70,445,553,12,13,91
294,blue,1391.58,689.43,99.89,99.71,58.81,1381,677,22,24,423
294,blue,225.99,885.29,-0.89,2.73,4.60,222,874,10,22,175
295,red,215.06,687.01,-39.12,96.69,100.18,207,667,18,41,605
295,red,465.35,707.78,-5.67,82.27,81.65,453,698,28,21,329
295,blue,456.35,499.80,-123.86,504.87,181.82,442,478,36,53,922
295,blue,449.01,562.61,-59.92,268.87,151.91,440,553,18,19,167
295,blue,1391.15,689.28,99.86,99.83,58.89,1380,677,23,24,429
295,blue,226.01,885.28,-0.89,2.73,4.60,222,874,10,22,176
296,red,215.11,687.02,-39.11,96.69,100.18,207,667,18,41,607
296,red,454.21,712.54,-5.98,78.96,79.75,447,703,15,21,224
296,blue,452.44,498.67,-126.97,511.48,182.50,436,481,34,35,704
296,blue,446.02,565.18,-58.82,262.83,150.78,436,556,19,19,136
296,blue,1391.38,689.28,99.89,99.82,58.88,1380,677,23,24,418
296,blue,226.05,885.25,-0.89,2.74,4.62,222,874,10,22,178
297,red,422.20,441.08,-357.49,1260.85,211.18,419,436,8,12,60
297,red,215.12,687.04,-39.10,96.67,100.16,207,667,18,41,608
297,red,448.02,713.82,-6.41,78.08,79.34,439,707,22,16,175
297,blue,448.51,497.29,-130.60,519.84,183.29,431,480,38,37,686
297,blue,1391.41,689.20,99.90,99.88,58.92,1380,677,23,24,422
297,blue,226.05,885.25,-0.89,2.74,4.62,222,874,10,22,178
298,red,215.11,687.02,-39.11,96.69,100.18,207,667,18,41,607
298,red,436.07,716.92,-7.10,75.98,78.26,432,709,8,16,80
298,blue,440.17,498.18,-131.73,514.14,183.15,426,484,35,37,560
298,blue,1391.22,689.13,99.89,99.94,58.96,1380,677,23,24,426
298,blue,226.05,885.25,-0.89,2.74,4.62,222,874,10,22,178
299,red,215.14,687.11,-39.08,96.62,100.13,207,667,18,41,607
299,red,433.20,720.09,-6.81,73.91,76.84,426,712,12,14,80
299,blue,432.13,500.94,-129.53,497.45,182.10,421,487,33,36,340
299,blue,1391.90,689.24,99.96,99.85,58.88,1381,677,22,24,422
299,blue,226.05,885.45,-0.87,2.68,4.53,222,875,10,21,175
300,red,215.14,687.14,-39.07,96.59,100.11,207,667,18,41,608
300,red,434.59,723.37,-6.06,71.82,75.22,427,715,13,15,99
300,blue,429.00,505.30,-123.44,473.08,180.12,415,489,38,35,556
300,blue,1391.39,689.05,99.93,100.01,58.99,1380,677,23,23,416
300,blue,226.07,885.21,-0.90,2.75,4.64,222,874,10,22,179
301,red,215.15,687.11,-39.08,96.62,100.13,207,667,18,41,609
301,red,433.46,724.36,-6.00,71.19,74.78,424,716,15,15,127
301,blue,420.41,507.93,-121.95,459.10,179.15,409,491,37,42,397
301,blue,1391.36,689.03,99.92,100.02,59.00,1380,677,23,23,417
301,blue,226.10,885.27,-0.89,2.73,4.61,222,874,10,22,180
302,red,215.15,687.08,-39.09,96.64,100.15,207,667,18,41,608
302,red,431.31,725.09,-6.09,70.73,74.51,423,716,14,16,114
302,blue,408.30,509.22,-123.51,452.25,178.94,403,492,13,41,220
302,blue,1391.39,689.16,99.91,99.92,58.94,1380,677,23,24,418
302,blue,560.79,690.04,1.85,95.74,86.91,557,685,8,11,67
302,blue,226.12,885.41,-0.87,2.69,4.54,222,875,10,21,178
303,red,215.14,687.10,-39.08,96.63,100.14,207,667,18,41,607
303,red,433.03,726.49,-5.66,69.86,73.77,424,718,15,15,139
303,blue,402.14,505.93,-130.45,469.03,180.73,399,494,8,27,143
303,blue,559.12,686.90,1.09,98.22,88.47,555,675,10,21,138
303,blue,1391.37,689.14,99.91,99.94,58.95,1380,677,23,24,419
303,blue,226.09,885.23,-0.89,2.74,4.63,222,874,10,22,180
304,red,215.11,686.93,-39.14,96.76,100.22,207,667,18,41,606
304,red,433.16,726.61,-5.63,69.79,73.71,424,718,15,16,134
304,blue,394.82,505.46,-133.39,471.33,181.21,392,495,7,25,104
304,blue,557.52,684.47,0.46,100.18,89.69,551,674,14,22,215
304,blue,1391.17,689.08,99.90,99.99,58.99,1380,677,23,23,421
304,blue,226.08,885.47,-0.87,2.68,4.52,222,875,10,21,176
305,red,215.10,687.12,-39.08,96.61,100.13,207,667,18,41,604
305,red,432.38,726.18,-5.79,70.05,73.95,421,718,25,16,157
305,blue,556.53,683.41,0.15,101.04,90.24,548,673,17,23,277
305,blue,1391.38,689.17,99.91,99.91,58.94,1380,677,23,24,420
305,blue,225.97,885.15,-0.91,2.76,4.67,222,874,10,22,175
306,red,215.09,687.08,-39.09,96.64,100.14,207,667,18,41,605
306,red,436.41,725.67,-5.46,70.38,74.05,420,718,32,17,260
306,blue,384.16,511.97,-126.29,438.27,178.45,381,508,8,11,62
306,blue,553.07,685.07,0.05,99.67,89.56,541,673,24,23,439
306,blue,1391.55,689.09,99.94,99.97,58.97,1381,677,22,23,417
306,blue,226.02,885.23,-0.90,2.74,4.63,222,874,10,22,177
307,red,215.12,687.13,-39.08,96.60,100.12,207,667,18,41,608
307,red,436.25,725.79,-5.45,70.31,74.00,419,716,33,22,354
307,blue,380.33,512.41,-126.71,436.08,178.37,377,504,8,20,93
307,blue,552.03,685.52,0.01,99.30,89.38,535,673,30,23,469
307,blue,1391.57,689.18,99.93,99.91,58.93,1381,677,22,23,416
307,blue,226.13,885.28,-0.89,2.73,4.60,222,874,10,22,181
308,red,215.10,687.12,-39.08,96.61,100.13,207,667,18,41,606
308,red,436.08,726.18,-5.40,70.06,73.82,419,716,33,21,417
308,blue,376.42,511.58,-129.06,439.94,178.90,373,500,9,28,191
308,blue,553.01,684.91,0.01,99.80,89.64,542,673,23,23,435
308,blue,1391.69,689.43,99.90,99.70,58.80,1381,677,22,24,415
308,blue,226.05,885.41,-0.88,2.69,4.54,222,875,10,21,175
309,red,215.15,687.21,-39.05,96.54,100.08,207,667,18,41,610
309,red,435.93,727.83,-5.12,69.04,73.03,416,717,35,22,491
309,blue,497.45,515.52,-89.91,424.31,172.87,486,505,24,19,206
309,blue,373.25,513.46,-127.12,430.99,178.10,369,507,11,18,126
309,blue,553.09,684.91,0.02,99.80,89.64,542,673,23,23,438
309,blue,1391.71,689.46,99.90,99.68,58.78,1381,677,22,24,414
309,blue,226.05,885.41,-0.88,2.69,4.54,222,875,10,21,175
310,red,319.56,453.98,-327.10,964.53,208.50,315,447,11,20,91
310,red,215.15,687.17,-39.06,96.57,100.10,207,667,18,41,608
310,red,436.47,728.96,-4.87,68.35,72.47,415,716,36,27,632
310,blue,490.81,510.13,-98.40,449.74,175.69,478,503,28,13,173
310,blue,553.02,684.88,0.00,99.82,89.65,542,673,23,23,435
310,blue,1391.67,689.12,99.95,99.95,58.95,1381,677,22,23,413
310,blue,226.15,885.42,-0.87,2.69,4.53,222,875,10,21,179
311,red,314.16,446.82,-379.06,1104.95,212.12,310,441,9,14,77
311,red,215.22,687.15,-39.06,96.59,100.11,207,667,18,41,614
311,red,434.75,730.87,-4.71,67.19,71.61,415,718,37,27,763
311,blue,493.42,518.51,-87.60,410.96,171.57,470,503,40,38,554
311,blue,501.50,571.15,-44.41,250.11,146.02,489,548,24,40,316
311,blue,553.09,684.88,0.01,99.83,89.65,542,673,23,23,440
311,blue,1391.48,689.34,99.89,99.78,58.85,1381,677,22,24,417
311,blue,226.15,885.42,-0.87,2.69,4.53,222,875,10,21,179
312,red,215.23,687.07,-39.08,96.65,100.14,207,667,18,41,616
312,red,431.87,733.09,-4.62,65.85,70.65,415,719,35,28,471
312,blue,484.43,516.91,-91.87,417.79,172.65,462,501,44,31,709
312,blue,358.52,586.88,-61.65,217.53,143.35,357,579,4,17,67
312,blue,553.00,684.88,0.00,99.82,89.65,542,673,23,23,434
312,blue,1391.54,689.33,99.90,99.78,58.85,1381,677,22,24,418
312,blue,226.13,885.47,-0.86,2.67,4.51,222,875,10,21,178
313,red,215.23,687.09,-39.08,96.64,100.14,207,667,18,41,616
313,red,428.76,733.48,-4.87,65.60,70.56,415,720,27,26,377
313,blue,470.78,511.23,-102.72,443.83,175.84,451,500,40,21,425
313,blue,358.94,592.54,-58.32,207.55,140.62,355,580,11,22,140
313,blue,553.03,684.86,0.00,99.84,89.66,542,673,23,23,436
313,blue,1391.69,689.07,99.96,99.99,58.97,1381,677,22,23,417
313,blue,226.13,885.47,-0.86,2.67,4.51,222,875,10,21,178
314,red,215.26,687.08,-39.08,96.65,100.14,207,667,18,41,618
314,red,427.57,732.59,-5.14,66.13,71.03,414,720,28,26,492
314,blue,468.17,504.28,-113.19,479.62,179.27,462,500,12,9,78
314,blue,483.79,511.79,-98.28,441.43,175.13,478,508,13,8,96
314,blue,357.51,602.25,-53.37,191.66,136.01,354,594,10,16,63
314,blue,553.00,684.84,-0.01,99.86,89.67,542,673,23,23,436
314,blue,1391.62,689.27,99.92,99.83,58.88,1381,677,22,24,424
