frame,color,cx,cy,x,y,w,h,area
46,red,895.83,217.31,861,164,84,143,4079
46,red,916.57,309.67,903,291,33,38,525
46,red,940.81,344.30,935,328,14,38,247
46,red,908.87,351.75,904,341,11,22,100
46,red,728.59,439.59,710,356,41,155,2801
46,red,961.26,443.34,936,369,43,169,4176
46,red,824.53,379.40,823,374,4,12,45
46,red,882.39,704.68,852,631,63,154,7096
46,red,797.92,686.57,771,634,61,116,4322
46,blue,553.50,685.33,541,673,25,24,477
46,blue,1392.70,689.13,1381,677,23,24,445
46,blue,228.53,887.87,224,878,9,18,124
47,red,902.32,215.81,868,162,85,144,4282
47,red,924.85,308.26,910,290,30,37,477
47,red,856.43,301.28,853,296,7,13,53
47,red,946.81,345.24,940,325,20,43,378
47,red,919.27,359.44,914,346,12,24,179
47,red,732.98,437.88,709,354,48,157,2975
47,red,968.47,441.26,947,368,41,166,4018
47,red,831.80,385.34,827,370,13,27,196
47,red,802.33,686.78,772,635,69,118,4292
47,red,883.34,705.92,853,634,63,152,7095
47,blue,766.58,609.70,764,605,7,12,53
47,blue,553.51,685.29,541,673,25,24,481
47,blue,1392.43,689.19,1380,677,24,24,444
47,blue,228.53,887.87,224,878,9,18,124
48,red,907.80,216.97,874,163,87,139,4411
48,red,882.65,296.18,880,286,6,23,105
48,red,926.00,291.62,923,289,7,6,40
48,red,935.24,310.79,924,294,25,32,336
48,red,854.84,302.54,851,296,10,14,90
48,red,972.57,429.97,942,320,55,206,4300
48,red,850.98,351.07,844,339,18,29,309
48,red,926.58,356.79,921,341,11,27,145
48,red,738.02,437.01,713,354,51,157,3088
48,red,862.82,392.36,859,389,8,8,55
48,red,808.50,689.77,772,635,80,125,4725
48,red,885.74,704.56,854,635,63,151,6774
48,blue,776.35,607.45,773,597,9,26,177
48,blue,553.59,685.20,542,673,24,24,474
48,blue,1392.47,689.00,1381,677,23,24,436
48,blue,228.53,887.87,224,878,9,18,124
49,red,911.72,226.44,862,160,107,169,4988
49,red,833.62,245.03,830,239,9,13,61
49,red,938.85,297.44,925,288,28,19,234
49,red,870.78,316.64,863,309,14,16,128
49,red,937.79,317.35,931,308,16,18,178
49,red,976.72,424.50,927,323,80,196,4323
49,red,744.58,429.26,720,338,52,174,3563
49,red,859.73,359.44,852,349,17,29,273
49,red,855.40,697.87,775,633,144,153,11685
49,blue,786.33,600.08,781,595,12,11,96
49,blue,553.58,685.24,542,673,24,24,474
49,blue,1392.52,689.04,1381,677,23,24,440
49,blue,228.53,887.87,224,878,9,18,124
50,red,892.42,160.75,890,153,7,16,53
50,red,913.68,236.25,862,156,114,176,5694
50,red,842.16,244.50,837,239,13,14,111
50,red,945.76,306.29,932,288,27,37,582
50,red,983.36,423.90,952,328,63,183,3939
50,red,939.42,351.45,933,333,12,36,184
50,red,749.63,428.25,723,340,55,173,3755
50,red,866.30,364.53,849,348,32,40,455
50,red,857.28,699.86,779,631,141,155,12075
50,blue,798.16,588.97,795,583,9,14,95
50,blue,553.35,684.50,543,672,22,25,475
50,blue,1391.14,688.25,1379,676,24,24,442
50,blue,228.64,887.83,224,878,10,18,127
50,blue,1667.80,894.61,1666,889,5,12,46
51,red,918.77,240.41,865,155,121,186,6469
51,red,952.61,305.78,940,287,26,38,511
51,red,795.37,316.11,793,308,6,18,82
51,red,989.95,422.54,959,327,65,181,3900
51,red,755.94,428.34,728,338,58,177,3998
51,red,878.42,351.53,872,341,15,24,173
51,red,948.75,349.55,945,342,8,17,108
51,red,862.27,707.87,788,632,134,165,12833
51,blue,799.76,540.09,798,530,4,20,68
51,blue,800.27,600.32,798,597,6,8,44
51,blue,553.39,685.34,542,673,24,24,484
51,blue,1392.50,689.23,1381,677,23,24,445
51,blue,228.53,887.87,224,878,9,18,124
52,red,918.50,249.14,860,152,135,235,8302
52,red,845.51,250.37,841,239,11,28,100
52,red,959.63,307.12,947,287,26,40,568
52,red,803.53,313.98,801,303,6,21,95
52,red,993.53,419.40,951,333,81,173,4136
52,red,761.67,428.24,733,335,60,181,4301
52,red,903.09,388.54,899,380,9,16,123
52,red,905.63,612.11,904,605,4,16,57
52,red,957.43,617.39,956,604,4,28,92
52,red,969.12,615.57,966,611,8,10,60
52,red,867.89,715.65,798,631,125,182,12353
52,blue,810.53,505.23,806,500,11,13,75
52,blue,806.00,548.50,805,541,3,16,48
52,blue,553.58,685.28,542,673,24,24,474
52,blue,1392.47,689.13,1381,677,23,24,442
52,blue,228.38,888.28,224,878,9,18,117
53,red,925.98,246.21,860,149,144,214,8599
53,red,895.19,293.90,886,285,24,24,130
53,red,966.24,305.74,954,287,24,37,523
53,red,811.64,315.32,810,308,5,16,66
53,red,942.48,328.62,941,321,4,16,63
53,red,767.78,429.34,738,337,63,181,4470
53,red,1000.36,424.88,959,349,81,158,4034
53,red,904.68,380.24,895,365,19,32,206
53,red,848.55,422.45,846,418,6,10,53
53,red,874.87,722.08,814,631,112,192,11416
53,red,890.60,887.02,885,882,11,10,60
53,blue,553.60,685.25,542,673,24,24,475
53,blue,1392.54,688.97,1381,677,23,24,441
53,blue,228.53,887.87,224,878,9,18,124
54,red,935.44,256.00,869,144,143,237,9899
54,red,774.29,429.79,743,336,66,184,4594
54,red,984.92,341.55,981,337,8,9,49
54,red,1006.20,429.45,965,349,82,160,4001
54,red,917.04,407.31,915,393,6,28,120
54,red,852.39,414.11,848,409,9,12,57
54,red,883.49,726.74,835,632,95,204,9870
54,red,928.67,883.90,923,881,12,6,40
54,blue,553.56,685.22,542,673,24,24,474
54,blue,1392.48,688.84,1381,677,23,23,437
54,blue,228.38,888.28,224,878,9,18,117
55,red,942.57,258.64,879,140,144,243,11106
55,red,835.54,321.72,829,319,13,6,50
55,red,780.90,433.07,748,346,69,176,4738
55,red,1011.44,433.86,973,352,80,161,4020
55,red,928.25,407.55,925,390,7,38,137
55,red,865.37,411.22,857,405,17,14,139
55,red,961.46,416.46,959,413,6,8,41
55,red,893.35,733.81,857,634,79,212,9419
55,blue,553.58,685.27,542,673,24,24,474
55,blue,1392.50,689.14,1381,677,23,24,446
55,blue,228.53,887.87,224,878,9,18,124
56,red,948.86,260.95,888,139,141,278,12233
56,red,848.18,315.18,840,308,14,18,99
56,red,788.04,436.75,753,346,77,179,4859
56,red,1014.95,436.61,979,346,78,173,4213
56,red,901.28,370.28,893,357,14,24,117
56,red,872.27,409.47,867,403,13,15,92
56,red,904.15,739.33,863,636,81,216,10714
56,red,1635.46,708.90,1629,705,15,9,52
56,blue,832.52,528.00,829,521,7,17,73
56,blue,553.53,685.17,542,673,24,24,475
56,blue,1392.56,689.14,1381,677,23,24,441
56,blue,228.48,887.98,224,878,9,18,122
57,red,955.17,262.53,899,139,137,275,12466
57,red,881.23,349.05,879,343,5,14,62
57,red,796.60,440.06,760,347,89,182,4887
57,red,1019.72,444.92,986,366,74,158,3993
57,red,880.03,380.73,876,374,10,15,111
57,red,883.77,406.89,871,390,30,32,335
57,red,916.10,427.07,912,422,11,11,59
57,red,915.22,740.93,864,639,94,216,11530
57,blue,553.62,685.30,543,673,23,25,472
57,blue,1392.64,689.29,1381,677,23,24,444
57,blue,228.48,887.98,224,878,9,18,122
58,red,964.85,254.67,910,138,133,270,11684
58,red,888.77,276.30,885,266,7,19,74
58,red,876.06,290.25,873,276,7,34,114
58,red,805.93,442.88,768,349,93,184,4828
58,red,903.84,395.16,861,362,71,71,1604
58,red,1021.25,450.08,983,367,78,163,4012
58,red,923.15,742.88,866,643,102,216,12081
58,red,1629.80,706.82,1624,704,12,7,45
58,blue,553.49,685.37,542,673,24,25,472
58,blue,1392.40,689.28,1381,677,23,24,444
58,blue,228.50,887.89,224,878,9,18,123
59,red,972.10,244.55,920,137,129,252,10893
59,red,891.94,300.26,883,276,24,39,327
59,red,841.69,427.94,779,343,163,193,6624
59,red,938.14,375.92,932,361,11,28,108
59,red,1026.75,460.73,1001,372,59,159,3306
59,red,928.56,743.53,867,650,105,211,11964
59,red,1635.26,708.85,1628,705,16,9,53
59,blue,553.73,685.11,543,673,23,24,466
59,blue,1392.45,688.93,1381,677,23,23,435
59,blue,228.53,887.87,224,878,9,18,124
60,red,979.65,239.12,931,134,126,239,10628
60,red,915.65,316.57,899,295,38,51,520
60,red,1008.60,317.84,1005,313,8,11,75
60,red,859.08,427.88,793,334,161,204,6707
60,red,951.74,352.79,948,345,9,18,116
60,red,1029.88,472.30,1009,384,49,148,2670
60,red,934.60,744.85,872,652,110,209,11780
60,blue,553.78,685.16,543,673,23,24,467
60,blue,1392.46,688.94,1381,677,23,23,436
60,blue,228.53,887.87,224,878,9,18,124
61,red,940.51,319.21,812,131,251,410,20400
61,red,922.27,265.43,920,260,5,12,51
61,red,1012.74,293.09,1010,290,7,8,43
61,red,1015.08,314.90,1013,310,5,11,49
61,red,1031.42,487.58,1016,424,37,106,1940
61,red,940.94,747.73,878,654,112,206,11106
61,blue,553.75,685.10,543,673,23,24,467
61,blue,1392.45,688.70,1381,676,23,24,439
61,blue,228.50,887.89,224,878,9,18,123
62,red,948.42,321.22,831,128,239,414,20748
62,red,1031.64,498.41,1020,453,26,74,1022
62,red,948.98,748.42,901,654,104,206,10239
62,red,904.73,737.05,890,709,30,57,417
62,blue,553.60,685.23,543,673,23,25,473
62,blue,1392.54,688.89,1381,677,23,23,436
62,blue,228.53,887.87,224,878,9,18,124
63,red,956.32,326.64,855,126,222,418,21712
63,red,998.92,275.17,997,270,5,11,53
63,red,999.79,296.29,998,290,4,13,42
63,red,950.95,468.96,943,462,18,13,73
63,red,1031.72,502.34,1028,486,9,32,229
63,red,955.31,742.25,902,648,125,212,10597
63,red,1633.56,708.06,1626,705,17,8,52
63,blue,553.75,684.73,543,672,23,25,482
63,blue,1392.40,688.63,1381,676,23,24,438
63,blue,228.53,887.87,224,878,9,18,124
64,red,966.65,335.05,881,123,204,425,22031
64,red,961.41,272.69,960,262,4,23,87
64,red,1008.52,294.51,1005,286,7,19,61
64,red,955.75,466.48,943,446,32,36,369
64,red,963.14,737.28,913,646,132,214,10960
64,blue,553.55,685.29,542,673,24,25,477
64,blue,1392.52,689.10,1381,677,23,24,442
64,blue,228.38,888.28,224,878,9,18,117
65,red,979.11,341.51,905,120,189,429,23295
65,red,982.89,506.21,977,496,14,18,96
65,red,970.52,732.10,913,641,149,219,11709
65,blue,553.68,685.21,543,673,23,25,473
65,blue,1392.42,689.03,1381,677,23,24,438
65,blue,228.38,888.28,224,878,9,18,117
66,red,993.23,344.01,928,119,176,429,22406
66,red,1071.52,601.08,1069,590,6,24,84
66,red,1023.15,604.39,1021,597,5,15,61
66,red,977.68,729.23,894,636,182,224,12636
66,blue,553.64,685.24,542,672,24,26,480
66,blue,1392.63,688.86,1381,677,23,23,438
66,blue,228.41,888.25,224,878,9,18,118
67,red,1009.35,339.09,943,119,170,428,22525
67,red,1030.33,604.60,1029,598,4,15,52
67,red,985.72,726.31,914,634,176,225,13332
67,red,1004.39,856.85,998,853,14,8,93
67,blue,553.68,685.11,542,672,24,25,478
67,blue,1392.59,689.02,1381,677,23,24,440
67,blue,228.41,888.25,224,878,9,18,118
68,red,1023.40,341.37,954,119,168,425,21267
68,red,1090.36,590.48,1087,582,8,18,91
68,red,1036.07,607.55,1034,590,5,35,150
68,red,992.54,732.05,915,630,186,229,15758
68,red,1034.85,859.74,1028,855,17,9,100
68,blue,553.76,685.01,543,672,23,25,475
68,blue,1392.61,688.87,1381,677,23,23,435
68,blue,228.38,888.28,224,878,9,18,117
69,red,1061.19,137.96,1054,119,17,42,362
69,red,1068.94,181.54,1014,119,117,144,5263
69,red,1025.07,415.63,967,264,115,274,14750
69,red,1099.15,591.35,1097,582,5,20,82
69,red,1041.95,607.41,1039,591,7,34,175
69,red,1051.15,698.67,996,628,115,146,6598
69,red,967.66,759.98,915,655,136,209,9750
69,red,1068.78,863.43,1060,861,17,6,69
69,blue,553.73,684.97,542,672,24,25,480
69,blue,1392.63,688.86,1381,677,23,23,436
69,blue,228.41,888.25,224,878,9,18,118
70,red,1071.79,136.49,1065,119,15,37,325
70,red,1079.51,180.08,1025,121,115,132,5132
70,red,1041.04,417.06,982,269,115,265,14158
70,red,1107.40,590.92,1105,582,6,18,72
70,red,1047.30,604.21,1044,586,8,36,160
70,red,1065.38,701.61,1021,628,98,154,6930
70,red,964.24,749.91,916,656,104,201,8262
70,red,1048.00,832.50,1045,830,7,6,42
70,red,1036.49,849.40,1004,833,67,31,976
70,blue,553.81,684.96,543,672,23,25,478
70,blue,1392.58,689.02,1381,677,23,24,441
70,blue,228.41,888.25,224,878,9,18,118
71,red,1083.08,135.82,1076,118,17,38,335
71,red,1090.42,178.65,1035,121,115,118,4872
71,red,1055.44,421.80,997,263,125,267,12574
71,red,1114.30,597.89,1110,582,10,32,117
71,red,1052.46,608.42,1050,596,6,26,114
71,red,1080.09,704.69,1045,621,81,165,7169
71,red,966.14,750.18,917,656,107,200,8105
71,red,1635.28,708.89,1628,705,16,9,47
71,red,1072.58,854.58,1040,836,62,31,852
71,blue,553.81,685.01,543,672,23,25,472
71,blue,1392.54,689.21,1381,677,23,24,443
71,blue,228.34,888.58,224,879,9,17,113
72,red,1094.63,135.99,1088,119,17,36,319
72,red,1102.53,176.95,1046,122,115,109,4706
72,red,1069.83,426.48,1010,279,134,244,11464
72,red,1058.88,611.55,1053,598,10,26,119
72,red,1095.16,706.48,1062,606,70,185,7565
72,red,968.02,751.20,918,662,110,193,7959
72,red,1105.90,863.49,1076,848,61,25,713
72,red,1174.78,872.51,1171,868,8,10,72
72,blue,553.93,685.04,543,672,23,25,468
72,blue,1392.57,689.18,1381,677,23,24,442
72,blue,228.12,888.51,224,879,9,17,107
73,red,1106.82,138.79,1100,120,16,39,339
73,red,1113.90,177.16,1056,123,115,107,4615
73,red,1080.87,294.53,1074,271,14,45,259
73,red,1082.04,435.45,1022,310,147,215,11367
73,red,1065.32,617.05,1062,608,7,18,77
73,red,1108.67,707.67,1072,609,68,186,7539
73,red,969.77,751.67,919,662,113,192,7788
73,red,1145.83,862.68,1114,841,59,34,730
73,red,1199.37,872.32,1191,867,18,12,116
73,blue,553.94,684.99,543,672,23,25,471
73,blue,1392.81,689.26,1381,677,24,24,448
73,blue,228.41,888.25,224,878,9,18,118
74,red,1124.60,175.45,1067,122,114,97,4972
74,red,1093.97,297.39,1088,281,13,36,243
74,red,1094.06,439.16,1035,311,152,215,11078
74,red,1057.30,624.64,1053,622,9,6,47
74,red,1121.07,710.20,1083,633,75,164,7452
74,red,971.94,751.68,920,662,110,191,7610
74,red,1174.54,859.86,1144,839,57,36,872
74,red,1232.50,876.65,1225,875,16,5,68
74,blue,553.94,684.89,543,672,23,25,469
74,blue,1392.57,689.11,1381,677,23,24,442
74,blue,228.41,888.25,224,878,9,18,118
75,red,1135.63,177.74,1079,125,113,96,4962
75,red,1107.07,299.56,1102,283,11,34,183
75,red,1106.22,442.25,1045,328,157,200,10312
75,red,1168.84,521.19,1165,518,9,8,62
75,red,1066.21,625.81,1062,623,9,6,43
75,red,1132.80,712.59,1094,636,79,163,7480
75,red,973.21,756.37,921,661,111,191,6973
75,red,1197.35,863.40,1166,842,63,34,813
75,red,1240.59,878.04,1220,873,44,12,274
75,blue,553.89,685.32,543,673,23,25,483
75,blue,1392.83,689.40,1381,677,24,24,446
75,blue,228.37,888.55,224,879,9,17,114
76,red,1147.60,179.64,1090,127,114,96,4964
76,red,1119.11,302.03,1115,290,10,28,159
76,red,1117.06,445.08,1052,316,162,219,10728
76,red,1179.12,525.55,1176,521,8,9,42
76,red,1142.61,714.36,1102,639,83,164,7340
76,red,977.42,757.34,923,661,115,190,6687
76,red,1530.56,706.92,1519,703,20,11,75
76,red,1218.38,870.48,1180,860,89,23,786
76,blue,553.79,685.44,542,673,24,25,488
76,blue,1392.56,689.50,1381,677,23,24,446
76,blue,228.34,888.58,224,879,9,17,113
77,red,1158.93,181.68,1102,130,112,94,5030
77,red,1130.64,442.70,1064,291,158,242,10948
77,red,1186.59,532.09,1181,529,12,8,54
77,red,1150.63,718.26,1111,642,78,169,7494
77,red,984.31,754.96,926,661,121,188,6654
77,red,1211.81,874.31,1179,867,71,19,708
77,blue,553.84,685.31,542,673,24,24,481
77,blue,1392.48,689.43,1381,677,23,24,446
77,blue,228.09,888.56,224,879,9,17,106
78,red,1170.47,182.75,1115,131,111,95,5087
78,red,1141.46,443.53,1078,291,150,246,11359
78,red,1159.52,722.64,1119,647,77,164,7625
78,red,994.98,751.08,930,662,131,183,6939
78,red,1199.89,878.08,1173,871,56,15,486
78,red,1248.90,877.00,1242,874,13,8,71
78,blue,553.93,685.32,542,673,24,24,477
78,blue,1392.64,689.43,1381,677,23,24,447
78,blue,227.98,888.40,224,879,8,17,103
79,red,1182.56,182.17,1128,130,112,96,5191
79,red,1151.55,442.32,1089,282,142,258,12030
79,red,1099.57,368.54,1094,354,11,30,194
79,red,1158.00,520.48,1150,518,17,5,61
79,red,1101.64,530.00,1097,527,10,7,42
79,red,1168.95,725.44,1132,650,73,161,7199
79,red,1007.28,749.30,937,663,146,178,6970
79,red,1202.45,878.64,1180,872,45,15,427
79,red,1243.23,877.07,1235,875,19,6,74
79,blue,553.70,685.41,542,673,24,25,479
79,blue,1392.51,689.45,1381,677,23,24,442
79,blue,228.34,888.58,224,879,9,17,113
80,red,1194.89,180.51,1140,128,111,96,5223
80,red,1162.36,435.59,1106,284,124,259,12153
80,red,1109.49,362.98,1106,350,8,27,164
80,red,1118.83,526.66,1113,524,12,7,59
80,red,1176.24,725.22,1142,650,63,160,7061
80,red,1026.77,745.60,947,667,168,168,7163
80,red,1201.79,881.23,1179,871,46,23,573
80,red,1245.59,878.01,1237,876,19,5,71
80,blue,553.70,685.51,543,673,23,25,477
80,blue,1392.49,689.47,1381,677,23,24,439
80,blue,228.17,888.61,224,879,9,17,108
81,red,1205.75,178.83,1151,128,111,94,5236
81,red,1171.49,427.67,1121,268,107,275,13149
81,red,1118.73,357.93,1117,345,5,29,117
81,red,1116.47,731.62,962,647,247,179,15400
81,red,1199.29,881.11,1173,871,51,23,604
81,red,1253.12,880.00,1238,877,28,8,121
81,blue,553.76,685.54,543,673,23,25,478
81,blue,1392.51,689.34,1381,677,23,24,444
81,blue,228.47,888.23,224,879,9,17,119
82,red,1216.38,176.85,1162,127,111,95,5325
82,red,1179.48,423.60,1130,255,94,290,13109
82,red,1126.47,353.15,1124,341,6,27,118
82,red,1132.29,731.64,983,646,230,174,14701
82,red,1196.46,880.31,1173,871,49,20,515
82,red,1257.92,881.92,1250,878,17,8,108
82,red,1227.07,890.24,1222,889,12,4,41
82,blue,553.70,685.40,543,673,23,25,475
82,blue,1392.61,689.27,1381,677,23,24,445
82,blue,228.51,887.95,224,878,9,18,123
83,red,1226.09,174.99,1172,124,111,97,5404
83,red,1186.21,411.99,1130,249,93,296,13350
83,red,1143.55,734.25,1006,647,212,166,13508
83,red,1194.11,882.65,1173,872,48,27,581
83,red,1254.27,881.52,1243,877,24,9,170
83,blue,553.74,685.36,543,673,23,25,473
83,blue,1392.30,689.19,1381,677,23,24,452
83,blue,228.51,887.95,224,878,9,18,123
84,red,1236.11,173.63,1183,123,109,98,5456
84,red,1197.41,268.07,1189,251,15,33,199
84,red,1191.15,409.26,1136,280,97,265,13482
84,red,1156.17,735.02,1034,659,196,150,12501
84,red,1192.09,884.53,1171,872,49,29,677
84,red,1257.27,881.36,1242,878,35,8,208
84,blue,553.63,685.27,542,673,24,25,474
84,blue,1392.40,689.14,1381,677,23,24,459
84,blue,228.51,887.95,224,878,9,18,123
85,red,1245.98,172.72,1192,122,110,98,5442
85,red,1204.00,267.37,1195,247,17,40,297
85,red,1197.23,403.46,1143,278,100,270,13544
85,red,1237.00,449.21,1235,442,6,17,71
85,red,1180.10,533.06,1172,524,15,15,104
85,red,1171.82,733.77,1060,655,195,154,11253
85,red,1063.28,858.76,1059,847,11,24,119
85,red,1193.13,884.38,1171,871,49,30,624
85,red,1262.09,881.66,1242,878,46,8,265
85,blue,553.88,685.24,543,673,23,25,467
85,blue,1392.44,689.12,1381,677,23,24,456
85,blue,228.51,887.95,224,878,9,18,123
86,red,1255.14,172.02,1202,122,109,98,5425
86,red,1201.52,399.99,1148,245,98,302,15122
86,red,1189.87,729.49,1088,650,191,158,10515
86,red,1082.45,828.09,1078,825,10,7,56
86,red,1101.03,858.30,1095,846,13,25,106
86,red,1193.47,884.68,1173,872,47,29,628
86,red,1263.31,881.45,1242,878,46,9,292
86,blue,553.89,685.19,543,673,23,24,474
86,blue,1392.61,689.04,1381,677,23,24,449
86,blue,228.51,887.95,224,878,9,18,123
87,red,1264.15,171.30,1212,121,108,99,5430
87,red,1207.33,398.99,1153,244,109,302,16289
87,red,1266.57,601.17,1261,597,11,8,58
87,red,1209.92,719.78,1122,644,177,164,10610
87,red,1138.25,859.37,1135,854,8,12,59
87,red,1196.48,879.39,1180,871,40,16,402
87,red,1153.33,881.67,1151,877,6,10,48
87,red,1258.31,881.18,1242,878,36,8,230
87,red,1198.31,897.39,1183,895,29,6,103
87,blue,553.82,685.13,543,673,23,24,471
87,blue,1392.44,689.12,1381,677,23,24,455
87,blue,228.53,887.87,224,878,9,18,124
88,red,1273.15,170.98,1220,121,109,97,5397
88,red,1213.24,398.91,1160,243,105,301,17333
88,red,1284.06,595.76,1279,593,11,6,51
88,red,1224.98,709.18,1157,637,160,171,12030
88,red,1192.11,855.15,1185,852,14,7,61
88,red,1264.79,884.76,1239,877,50,19,570
88,red,1205.30,892.33,1176,879,61,23,419
88,blue,553.98,685.09,543,673,23,24,476
88,blue,1392.72,688.77,1382,677,22,23,438
88,blue,228.51,887.95,224,878,9,18,123
89,red,1282.06,170.58,1230,121,108,97,5427
89,red,1218.96,399.61,1165,243,110,301,17587
89,red,1290.70,494.84,1284,479,14,32,252
89,red,1299.64,591.91,1295,589,10,6,45
89,red,1239.29,713.34,1166,632,165,189,13475
89,red,1189.69,878.54,1173,873,30,10,163
89,red,1235.64,893.25,1198,888,70,13,395
89,red,1297.23,897.62,1293,894,10,8,65
89,blue,553.83,684.89,543,672,23,25,473
89,blue,1392.60,688.73,1381,677,23,23,439
89,blue,228.62,888.05,224,878,10,18,126
90,red,1291.19,170.63,1240,122,107,95,5389
90,red,1226.55,399.48,1171,243,121,300,18353
90,red,1306.49,486.12,1294,458,28,53,857
90,red,1312.46,589.07,1308,586,9,6,41
90,red,1284.50,721.87,1231,629,111,204,9166
90,red,1202.69,721.75,1167,650,73,156,5831
90,red,1237.85,865.89,1230,858,16,16,123
90,red,1279.26,876.71,1275,871,11,14,91
90,red,1193.41,877.93,1172,872,40,14,309
90,red,1300.72,893.36,1250,885,99,17,504
90,blue,553.93,684.98,543,672,23,25,472
90,blue,1392.61,688.75,1381,677,23,23,441
90,blue,228.51,887.95,224,878,9,18,123
91,red,1300.49,171.08,1250,123,107,94,5373
91,red,1241.52,402.32,1178,244,166,298,20043
91,red,1322.52,588.16,1318,585,10,6,44
91,red,1302.80,727.13,1265,627,84,214,10037
91,red,1205.15,718.39,1170,649,73,156,5518
91,red,1307.63,867.85,1282,856,50,30,633
91,red,1286.03,875.30,1277,873,17,6,64
91,red,1181.84,878.37,1174,875,18,7,82
91,red,1287.06,890.38,1273,885,30,11,190
91,red,1351.26,892.54,1333,888,37,12,191
91,blue,553.90,684.81,543,672,23,25,474
91,blue,1392.74,688.41,1382,676,22,24,445
91,blue,228.53,887.87,224,878,9,18,124
92,red,1309.54,172.28,1260,124,106,93,5265
92,red,1242.20,398.93,1182,245,129,298,18626
92,red,1334.67,462.54,1309,412,55,89,1881
92,red,1320.28,730.16,1285,628,71,218,10476
92,red,1208.68,719.32,1175,649,72,156,5165
92,red,1340.89,871.21,1317,860,49,24,753
92,red,1192.05,877.47,1177,871,29,13,262
92,red,1256.22,879.13,1247,877,22,7,86
92,red,1399.94,890.69,1382,887,37,10,185
92,blue,554.21,684.75,543,672,23,25,472
92,blue,1392.65,688.42,1381,676,23,24,447
92,blue,228.64,888.02,224,878,10,18,127
93,red,1318.87,173.39,1269,126,108,98,5258
93,red,1250.91,397.77,1188,240,131,304,18709
93,red,1348.53,454.55,1318,399,64,98,2217
93,red,1271.79,492.12,1257,491,32,4,102
93,red,1337.76,592.74,1333,589,11,7,54
93,red,1335.39,728.51,1296,631,78,214,9817
93,red,1212.29,719.80,1179,649,73,155,5642
93,red,1386.49,871.06,1380,864,12,15,108
93,red,1194.88,876.80,1175,871,40,14,418
93,red,1260.47,883.02,1231,876,55,19,462
93,blue,554.06,684.74,543,672,23,25,471
93,blue,1392.71,688.36,1381,676,23,24,448
93,blue,228.64,887.99,224,878,10,18,127
94,red,1328.57,175.10,1279,128,108,97,5247
94,red,1259.96,398.44,1197,243,132,302,18389
94,red,1361.09,449.37,1327,390,72,104,2546
